student_id,subject_id,teacher_id,exam_1,exam_2,exam_3,attendance,final_score,date
STU_d8813506,SUB_BIO_926,TCH_eae970fc,70.1,92.05,66.84,9,76.33,2025-01-16
STU_d8813506,SUB_COM_354,TCH_436d6439,74.96,96.29,78.79,10,83.35,2025-10-10
STU_99cfdeb6,SUB_ART_472,TCH_dd1d195f,70.16,81.45,84.81,9,78.81,2025-08-14
STU_99cfdeb6,SUB_HIS_394,TCH_436d6439,81.47,56.42,52.88,9,63.59,2025-06-01
STU_99cfdeb6,SUB_PHY_616,TCH_11de1b83,84.79,63.86,74.33,7,74.33,2025-02-06
STU_99cfdeb6,SUB_CHE_309,TCH_dd51d6cb,50.02,87.55,78.72,8,72.1,2025-04-01
STU_c4f2fe17,SUB_COM_354,TCH_dd1d195f,92.17,70.32,92.44,8,84.98,2025-10-25
STU_c4f2fe17,SUB_MAT_850,TCH_11de1b83,84.74,78.6,59.13,8,74.16,2025-02-17
STU_c4f2fe17,SUB_BIO_926,TCH_665e9d27,92.74,60.56,89.37,6,80.89,2025-09-27
STU_c4f2fe17,SUB_PHY_616,TCH_665e9d27,59.95,89.37,68.17,9,72.5,2025-05-06
STU_a1c72317,SUB_MAT_850,TCH_436d6439,65.07,93.62,57.21,7,71.97,2025-11-28
STU_a1c72317,SUB_COM_354,TCH_eae970fc,78.77,99.69,94.53,8,91.0,2025-09-25
STU_a1c72317,SUB_PHY_616,TCH_e9a5aaeb,89.63,92.14,70.58,6,84.12,2025-08-09
STU_a1c72317,SUB_HIS_394,TCH_fd00b293,67.9,67.56,51.01,6,62.16,2025-08-01
STU_a1c72317,SUB_ENG_658,TCH_dd1d195f,71.44,60.19,68.87,6,66.83,2025-05-20
STU_c2a006cd,SUB_ART_472,TCH_f87ca65f,53.36,93.88,94.18,8,80.47,2025-10-06
STU_c2a006cd,SUB_ENG_658,TCH_eae970fc,73.42,80.08,70.36,7,74.62,2025-05-01
STU_c2a006cd,SUB_COM_354,TCH_fd00b293,59.68,68.32,84.55,7,70.85,2025-08-20
STU_49c28aaa,SUB_MAT_850,TCH_8c340522,95.61,73.94,54.66,8,74.74,2025-11-16
STU_49c28aaa,SUB_COM_354,TCH_11de1b83,57.51,77.66,90.87,9,75.35,2025-10-18
STU_49c28aaa,SUB_HIS_394,TCH_665e9d27,78.03,64.87,63.67,7,68.86,2025-03-14
STU_49c28aaa,SUB_PHY_616,TCH_8c340522,69.24,56.58,95.79,6,73.87,2025-01-18
STU_d46fa92b,SUB_CHE_309,TCH_665e9d27,60.76,65.39,84.15,10,70.1,2025-10-12
STU_d46fa92b,SUB_ENG_658,TCH_fd00b293,70.42,77.99,87.26,8,78.56,2025-05-18
STU_d46fa92b,SUB_COM_354,TCH_8c340522,85.86,79.86,82.73,8,82.82,2025-08-26
STU_d46fa92b,SUB_MAT_850,TCH_f87ca65f,50.21,78.21,81.88,8,70.1,2025-06-17
STU_d46fa92b,SUB_HIS_394,TCH_dd51d6cb,64.35,78.23,51.12,8,64.57,2025-07-22
STU_9eb8b4d3,SUB_HIS_394,TCH_dd1d195f,78.93,59.96,83.85,6,74.25,2025-05-20
STU_9eb8b4d3,SUB_CHE_309,TCH_dd1d195f,70.34,75.57,85.81,7,77.24,2025-08-31
STU_9eb8b4d3,SUB_ENG_658,TCH_436d6439,60.07,81.45,58.58,8,66.7,2025-06-29
STU_9eb8b4d3,SUB_COM_354,TCH_fd00b293,55.52,71.67,50.31,7,59.17,2025-01-12
STU_9fde00df,SUB_PHY_616,TCH_436d6439,50.19,79.2,57.92,8,62.44,2025-09-23
STU_9fde00df,SUB_COM_354,TCH_dd51d6cb,58.86,55.48,65.13,9,59.82,2025-06-29
STU_9fde00df,SUB_CHE_309,TCH_dd1d195f,74.42,64.53,57.48,9,65.48,2025-05-02
STU_4f559251,SUB_CHE_309,TCH_f87ca65f,77.53,66.14,86.71,7,76.79,2025-10-27
STU_4f559251,SUB_ART_472,TCH_e9a5aaeb,55.7,68.44,72.16,7,65.43,2025-09-29
STU_4f559251,SUB_BIO_926,TCH_436d6439,68.15,67.6,80.51,9,72.09,2025-08-25
STU_4f559251,SUB_COM_354,TCH_436d6439,89.21,96.17,88.79,10,91.39,2025-10-22
STU_4f559251,SUB_MAT_850,TCH_dd1d195f,82.77,54.1,64.86,8,67.24,2025-02-10
STU_68ca0840,SUB_ART_472,TCH_8c340522,68.22,53.41,82.01,8,67.88,2025-05-22
STU_68ca0840,SUB_MAT_850,TCH_8c340522,90.05,66.5,61.92,8,72.82,2025-08-25
STU_68ca0840,SUB_PHY_616,TCH_f87ca65f,65.11,64.69,71.46,7,67.09,2025-09-28
STU_89e5e5c9,SUB_ART_472,TCH_436d6439,52.9,99.49,88.08,9,80.16,2025-03-23
STU_89e5e5c9,SUB_CHE_309,TCH_f87ca65f,61.71,83.44,76.69,8,73.95,2025-01-05
STU_89e5e5c9,SUB_ENG_658,TCH_dd51d6cb,99.48,81.3,86.05,8,88.94,2025-06-18
STU_1a83b270,SUB_MAT_850,TCH_8c340522,78.55,75.81,61.16,7,71.84,2025-03-07
STU_1a83b270,SUB_ART_472,TCH_dd51d6cb,96.21,78.92,92.21,8,89.11,2025-07-05
STU_1a83b270,SUB_ENG_658,TCH_8c340522,61.37,97.12,84.77,5,81.09,2025-11-06
STU_b5d22cfa,SUB_CHE_309,TCH_8c340522,90.82,86.7,85.01,9,87.51,2025-10-09
STU_b5d22cfa,SUB_BIO_926,TCH_fd00b293,50.02,99.58,78.88,7,76.16,2025-09-28
STU_b5d22cfa,SUB_ENG_658,TCH_dd51d6cb,53.41,66.93,66.1,8,62.15,2025-06-20
STU_b5d22cfa,SUB_ART_472,TCH_dd1d195f,58.99,85.24,80.99,10,75.07,2025-10-18
STU_b5d22cfa,SUB_COM_354,TCH_8c340522,88.19,84.73,52.87,7,75.26,2025-04-28
STU_30ee076b,SUB_ART_472,TCH_f87ca65f,90.16,81.77,84.89,9,85.61,2025-04-11
STU_30ee076b,SUB_MAT_850,TCH_dd51d6cb,52.65,54.27,64.51,9,57.14,2025-07-24
STU_30ee076b,SUB_BIO_926,TCH_eae970fc,65.3,96.02,94.86,8,85.39,2025-08-04
STU_30ee076b,SUB_CHE_309,TCH_436d6439,57.69,56.16,64.37,7,59.41,2025-01-26
STU_30ee076b,SUB_COM_354,TCH_665e9d27,58.61,98.59,62.48,7,73.23,2025-09-15
STU_9d7e646f,SUB_HIS_394,TCH_436d6439,83.77,96.5,77.62,7,85.96,2025-03-25
STU_9d7e646f,SUB_ART_472,TCH_11de1b83,84.9,61.58,96.24,8,80.91,2025-07-08
STU_9d7e646f,SUB_CHE_309,TCH_dd1d195f,71.47,58.52,82.79,6,70.93,2025-02-06
STU_9d7e646f,SUB_BIO_926,TCH_fd00b293,57.07,52.31,99.58,7,69.65,2025-03-09
STU_9d7e646f,SUB_ENG_658,TCH_eae970fc,79.55,63.66,81.47,8,74.89,2025-07-20
STU_2f67e275,SUB_ART_472,TCH_eae970fc,50.47,83.56,69.69,6,67.91,2025-07-06
STU_2f67e275,SUB_COM_354,TCH_8c340522,71.28,68.16,80.26,6,73.23,2025-10-23
STU_2f67e275,SUB_MAT_850,TCH_eae970fc,64.3,69.62,77.94,8,70.62,2025-11-16
STU_2f67e275,SUB_ENG_658,TCH_665e9d27,53.9,71.74,99.18,10,74.94,2025-08-15
STU_2f67e275,SUB_HIS_394,TCH_dd1d195f,83.26,65.15,77.94,8,75.45,2025-06-04
STU_e7a8f30c,SUB_ENG_658,TCH_f87ca65f,68.06,76.56,60.69,7,68.44,2025-05-10
STU_e7a8f30c,SUB_ART_472,TCH_eae970fc,94.17,96.85,57.69,9,82.9,2025-03-28
STU_e7a8f30c,SUB_MAT_850,TCH_dd51d6cb,77.57,53.17,89.37,9,73.37,2025-10-05
STU_e7a8f30c,SUB_CHE_309,TCH_e9a5aaeb,95.66,76.38,87.14,6,86.39,2025-09-27
STU_e7a8f30c,SUB_BIO_926,TCH_dd1d195f,50.68,68.22,74.28,8,64.39,2025-02-19
STU_ac6685d8,SUB_PHY_616,TCH_8c340522,81.2,89.31,67.41,9,79.31,2025-09-26
STU_ac6685d8,SUB_COM_354,TCH_665e9d27,84.3,52.56,73.75,6,70.2,2025-01-04
STU_ac6685d8,SUB_HIS_394,TCH_dd1d195f,92.34,76.48,71.71,6,80.18,2025-02-09
STU_e42a44e4,SUB_ART_472,TCH_eae970fc,54.91,54.77,84.16,6,64.61,2025-03-18
STU_e42a44e4,SUB_COM_354,TCH_eae970fc,60.5,68.99,88.83,9,72.77,2025-02-22
STU_e42a44e4,SUB_CHE_309,TCH_8c340522,66.32,96.66,81.57,8,81.52,2025-04-18
STU_e42a44e4,SUB_MAT_850,TCH_dd1d195f,82.75,56.31,61.85,6,66.97,2025-10-01
STU_642a8783,SUB_COM_354,TCH_11de1b83,86.9,93.74,51.38,8,77.34,2025-02-27
STU_642a8783,SUB_BIO_926,TCH_dd51d6cb,84.94,94.25,53.73,7,77.64,2025-08-17
STU_642a8783,SUB_ENG_658,TCH_e9a5aaeb,90.9,82.86,78.35,9,84.04,2025-02-25
STU_642a8783,SUB_HIS_394,TCH_dd1d195f,58.1,51.43,77.23,8,62.25,2025-10-30
STU_642a8783,SUB_ART_472,TCH_8c340522,66.89,61.15,85.48,8,71.17,2025-11-20
STU_e65a9819,SUB_MAT_850,TCH_f87ca65f,80.2,63.72,84.43,8,76.12,2025-11-20
STU_e65a9819,SUB_BIO_926,TCH_dd1d195f,59.33,97.04,55.12,9,70.5,2025-05-30
STU_e65a9819,SUB_ENG_658,TCH_665e9d27,93.14,89.95,86.4,9,89.83,2025-06-12
STU_e65a9819,SUB_HIS_394,TCH_dd51d6cb,69.4,71.13,64.16,10,68.23,2025-10-14
STU_e65a9819,SUB_PHY_616,TCH_f87ca65f,74.43,84.99,55.21,9,71.54,2025-05-07
STU_998905ec,SUB_PHY_616,TCH_dd1d195f,92.25,59.24,91.89,9,81.13,2025-01-10
STU_998905ec,SUB_COM_354,TCH_f87ca65f,77.62,96.65,83.66,7,85.98,2025-02-23
STU_998905ec,SUB_CHE_309,TCH_11de1b83,87.64,61.42,67.81,7,72.29,2025-09-28
STU_d1bcd1bf,SUB_MAT_850,TCH_f87ca65f,78.62,79.87,81.82,9,80.1,2025-05-31
STU_d1bcd1bf,SUB_HIS_394,TCH_fd00b293,93.93,58.34,91.56,8,81.28,2025-01-28
STU_d1bcd1bf,SUB_ENG_658,TCH_665e9d27,97.22,95.27,99.62,9,97.37,2025-07-01
STU_d1bcd1bf,SUB_PHY_616,TCH_8c340522,76.03,97.72,78.99,7,84.25,2025-04-03
STU_d1bcd1bf,SUB_BIO_926,TCH_fd00b293,68.8,94.43,65.62,8,76.28,2025-09-16
STU_c10c7765,SUB_ART_472,TCH_436d6439,96.64,77.41,99.08,8,91.04,2025-11-05
STU_c10c7765,SUB_ENG_658,TCH_f87ca65f,68.83,60.09,97.98,8,75.63,2025-04-08
STU_c10c7765,SUB_HIS_394,TCH_e9a5aaeb,59.04,92.41,96.54,9,82.66,2025-11-11
STU_0d680822,SUB_HIS_394,TCH_dd1d195f,94.0,95.79,72.73,5,87.51,2025-11-27
STU_0d680822,SUB_BIO_926,TCH_11de1b83,61.34,68.6,93.89,6,74.61,2025-06-23
STU_0d680822,SUB_CHE_309,TCH_11de1b83,52.9,85.59,71.62,7,70.04,2025-08-22
STU_0d680822,SUB_MAT_850,TCH_fd00b293,56.28,93.77,98.15,9,82.73,2025-05-21
STU_3ff09786,SUB_BIO_926,TCH_436d6439,57.13,94.77,50.52,10,67.47,2025-11-05
STU_3ff09786,SUB_COM_354,TCH_dd51d6cb,54.41,86.15,75.71,9,72.09,2025-05-04
STU_3ff09786,SUB_PHY_616,TCH_f87ca65f,74.44,93.37,81.12,7,82.98,2025-10-26
STU_3ff09786,SUB_MAT_850,TCH_11de1b83,67.96,95.34,60.54,7,74.61,2025-06-04
STU_3ff09786,SUB_HIS_394,TCH_11de1b83,55.91,82.08,64.23,10,67.41,2025-03-30
STU_92e30469,SUB_ENG_658,TCH_f87ca65f,93.9,87.72,92.6,6,91.41,2025-04-05
STU_92e30469,SUB_CHE_309,TCH_665e9d27,99.55,56.02,96.1,9,83.89,2025-05-21
STU_92e30469,SUB_ART_472,TCH_dd51d6cb,64.24,79.67,84.28,6,76.06,2025-04-30
STU_7f6652ee,SUB_COM_354,TCH_eae970fc,57.45,95.7,76.57,9,76.57,2025-07-29
STU_7f6652ee,SUB_PHY_616,TCH_436d6439,99.7,68.61,65.25,7,77.85,2025-10-15
STU_7f6652ee,SUB_MAT_850,TCH_dd1d195f,90.5,98.81,54.4,5,81.24,2025-11-28
STU_7f6652ee,SUB_HIS_394,TCH_dd1d195f,57.45,65.29,91.07,9,71.27,2025-04-17
STU_1b80eeff,SUB_CHE_309,TCH_dd51d6cb,61.43,54.36,82.69,5,66.16,2025-01-03
STU_1b80eeff,SUB_ART_472,TCH_dd1d195f,80.6,69.86,59.05,9,69.84,2025-01-02
STU_1b80eeff,SUB_ENG_658,TCH_dd51d6cb,86.8,79.69,60.86,8,75.78,2025-07-09
STU_1b80eeff,SUB_HIS_394,TCH_665e9d27,72.36,67.71,96.69,8,78.92,2025-11-21
STU_1b80eeff,SUB_BIO_926,TCH_dd51d6cb,66.94,56.55,68.29,8,63.93,2025-04-30
STU_cb822ff8,SUB_COM_354,TCH_8c340522,98.83,72.16,92.83,6,87.94,2025-11-06
STU_cb822ff8,SUB_BIO_926,TCH_11de1b83,70.26,89.02,53.3,5,70.86,2025-01-10
STU_cb822ff8,SUB_MAT_850,TCH_f87ca65f,84.13,66.86,87.22,6,79.4,2025-01-08
STU_cb822ff8,SUB_ENG_658,TCH_fd00b293,92.94,62.39,93.03,9,82.79,2025-05-31
STU_cb822ff8,SUB_PHY_616,TCH_f87ca65f,89.97,88.44,93.49,10,90.63,2025-05-31
STU_f038ad57,SUB_CHE_309,TCH_eae970fc,87.94,65.07,62.79,7,71.93,2025-01-17
STU_f038ad57,SUB_BIO_926,TCH_8c340522,83.54,71.52,51.95,8,69.0,2025-07-13
STU_f038ad57,SUB_ENG_658,TCH_665e9d27,66.64,92.09,64.61,8,74.45,2025-04-09
STU_f038ad57,SUB_ART_472,TCH_e9a5aaeb,93.19,91.87,75.38,7,86.81,2025-03-02
STU_f038ad57,SUB_HIS_394,TCH_eae970fc,63.09,85.21,79.3,10,75.87,2025-06-15
STU_5ab88156,SUB_HIS_394,TCH_8c340522,85.01,58.69,54.52,8,66.07,2025-06-02
STU_5ab88156,SUB_COM_354,TCH_11de1b83,58.49,74.7,98.91,8,77.37,2025-03-29
STU_5ab88156,SUB_PHY_616,TCH_fd00b293,58.53,90.53,74.44,9,74.5,2025-07-16
STU_42e60216,SUB_CHE_309,TCH_11de1b83,60.43,86.93,72.71,9,73.36,2025-07-19
STU_42e60216,SUB_COM_354,TCH_11de1b83,77.76,73.66,52.53,7,67.98,2025-11-19
STU_42e60216,SUB_ENG_658,TCH_665e9d27,50.22,59.87,72.19,9,60.76,2025-06-16
STU_42e60216,SUB_MAT_850,TCH_dd1d195f,56.89,73.66,74.03,9,68.19,2025-10-25
STU_42e60216,SUB_PHY_616,TCH_665e9d27,51.09,99.14,83.39,8,77.87,2025-03-03
STU_de5e51c6,SUB_MAT_850,TCH_11de1b83,88.11,88.08,80.93,8,85.71,2025-10-19
STU_de5e51c6,SUB_ART_472,TCH_8c340522,70.31,84.83,66.43,9,73.86,2025-11-11
STU_de5e51c6,SUB_CHE_309,TCH_fd00b293,56.88,61.22,90.56,8,69.55,2025-02-19
STU_4dc6a1f5,SUB_HIS_394,TCH_fd00b293,76.82,74.24,77.13,8,76.06,2025-09-10
STU_4dc6a1f5,SUB_COM_354,TCH_fd00b293,93.17,99.24,86.2,8,92.87,2025-04-25
STU_4dc6a1f5,SUB_MAT_850,TCH_eae970fc,69.98,85.48,80.5,6,78.65,2025-05-01
STU_46f6cb58,SUB_ENG_658,TCH_fd00b293,76.41,56.86,71.85,7,68.37,2025-09-05
STU_46f6cb58,SUB_BIO_926,TCH_fd00b293,60.74,89.07,55.28,10,68.36,2025-08-18
STU_46f6cb58,SUB_CHE_309,TCH_665e9d27,66.2,54.7,57.97,6,59.62,2025-01-26
STU_46f6cb58,SUB_MAT_850,TCH_eae970fc,81.17,97.89,99.97,7,93.01,2025-01-08
STU_b1c319bd,SUB_BIO_926,TCH_eae970fc,91.49,77.47,99.54,7,89.5,2025-07-21
STU_b1c319bd,SUB_COM_354,TCH_fd00b293,64.63,97.15,63.44,10,75.07,2025-10-28
STU_b1c319bd,SUB_ART_472,TCH_fd00b293,95.6,90.22,93.41,7,93.08,2025-10-19
STU_b1c319bd,SUB_HIS_394,TCH_f87ca65f,98.25,74.21,84.56,8,85.67,2025-11-22
STU_2551f7b0,SUB_BIO_926,TCH_f87ca65f,99.96,51.08,84.78,7,78.61,2025-05-27
STU_2551f7b0,SUB_HIS_394,TCH_e9a5aaeb,58.29,70.91,95.57,7,74.92,2025-01-17
STU_2551f7b0,SUB_COM_354,TCH_665e9d27,64.27,85.19,68.73,9,72.73,2025-11-18
STU_2551f7b0,SUB_ENG_658,TCH_8c340522,54.92,78.95,54.44,8,62.77,2025-06-02
STU_60252257,SUB_MAT_850,TCH_f87ca65f,64.8,67.48,55.01,10,62.43,2025-05-03
STU_60252257,SUB_ART_472,TCH_e9a5aaeb,64.7,79.35,79.46,9,74.5,2025-01-21
STU_60252257,SUB_CHE_309,TCH_8c340522,95.82,52.08,59.91,9,69.27,2025-08-28
STU_60252257,SUB_BIO_926,TCH_8c340522,85.06,88.36,84.96,8,86.13,2025-08-19
STU_35a7c90e,SUB_COM_354,TCH_e9a5aaeb,76.41,99.11,90.65,8,88.72,2025-02-15
STU_35a7c90e,SUB_PHY_616,TCH_e9a5aaeb,56.09,86.84,69.03,10,70.65,2025-05-04
STU_35a7c90e,SUB_ENG_658,TCH_fd00b293,84.7,56.44,52.85,8,64.66,2025-07-14
STU_35a7c90e,SUB_CHE_309,TCH_e9a5aaeb,85.81,64.99,59.02,9,69.94,2025-11-09
STU_35a7c90e,SUB_MAT_850,TCH_fd00b293,92.2,86.58,60.13,9,79.64,2025-03-14
STU_706ee4be,SUB_ENG_658,TCH_dd51d6cb,71.73,92.32,70.61,9,78.22,2025-06-17
STU_706ee4be,SUB_HIS_394,TCH_665e9d27,86.28,99.28,88.11,10,91.22,2025-10-08
STU_706ee4be,SUB_CHE_309,TCH_f87ca65f,55.67,75.85,95.73,10,75.75,2025-09-11
STU_706ee4be,SUB_BIO_926,TCH_665e9d27,78.95,56.48,97.13,8,77.52,2025-04-22
STU_706ee4be,SUB_PHY_616,TCH_f87ca65f,88.16,76.74,98.97,9,87.96,2025-07-25
STU_14066cef,SUB_COM_354,TCH_11de1b83,78.77,76.13,99.93,9,84.94,2025-10-03
STU_14066cef,SUB_ENG_658,TCH_dd51d6cb,87.76,56.55,73.27,8,72.53,2025-01-26
STU_14066cef,SUB_PHY_616,TCH_fd00b293,77.99,76.85,81.16,7,78.67,2025-08-28
STU_ddae3bbc,SUB_CHE_309,TCH_436d6439,57.02,64.76,80.22,7,67.33,2025-11-09
STU_ddae3bbc,SUB_ENG_658,TCH_665e9d27,97.95,87.03,63.6,9,82.86,2025-08-25
STU_ddae3bbc,SUB_MAT_850,TCH_e9a5aaeb,85.36,64.14,91.7,7,80.4,2025-05-14
STU_ddae3bbc,SUB_COM_354,TCH_dd1d195f,77.93,70.89,95.5,8,81.44,2025-01-09
STU_ddae3bbc,SUB_HIS_394,TCH_8c340522,57.34,84.23,94.54,9,78.7,2025-06-21
STU_6b83a35e,SUB_CHE_309,TCH_dd1d195f,81.64,66.81,79.47,7,75.97,2025-11-26
STU_6b83a35e,SUB_ART_472,TCH_fd00b293,55.4,83.32,62.0,9,66.91,2025-02-18
STU_6b83a35e,SUB_COM_354,TCH_dd1d195f,71.28,98.67,58.96,8,76.3,2025-01-06
STU_6b83a35e,SUB_PHY_616,TCH_dd51d6cb,96.87,67.79,90.86,8,85.17,2025-08-02
STU_b11ccb86,SUB_COM_354,TCH_11de1b83,80.59,86.43,84.14,8,83.72,2025-10-15
STU_b11ccb86,SUB_BIO_926,TCH_f87ca65f,58.09,73.2,78.45,10,69.91,2025-06-05
STU_b11ccb86,SUB_PHY_616,TCH_dd51d6cb,84.7,86.61,54.44,5,75.25,2025-10-09
STU_7a32ed40,SUB_PHY_616,TCH_665e9d27,61.37,62.25,82.14,10,68.59,2025-09-18
STU_7a32ed40,SUB_HIS_394,TCH_11de1b83,96.07,78.75,59.9,8,78.24,2025-03-21
STU_7a32ed40,SUB_MAT_850,TCH_dd51d6cb,94.98,69.39,75.12,10,79.83,2025-10-23
STU_7a32ed40,SUB_CHE_309,TCH_8c340522,51.05,75.92,52.46,9,59.81,2025-07-17
STU_7a32ed40,SUB_COM_354,TCH_8c340522,72.34,82.36,58.18,8,70.96,2025-05-28
STU_90377d67,SUB_COM_354,TCH_11de1b83,95.03,82.27,91.28,7,89.53,2025-11-08
STU_90377d67,SUB_PHY_616,TCH_eae970fc,74.45,72.27,73.18,8,73.3,2025-07-09
STU_90377d67,SUB_BIO_926,TCH_e9a5aaeb,87.53,51.8,69.99,10,69.77,2025-06-10
STU_90377d67,SUB_MAT_850,TCH_dd1d195f,98.8,85.01,73.59,7,85.8,2025-08-13
STU_90377d67,SUB_HIS_394,TCH_436d6439,50.01,59.52,74.56,8,61.36,2025-07-25
STU_2503432c,SUB_HIS_394,TCH_e9a5aaeb,72.36,97.44,95.43,7,88.41,2025-03-05
STU_2503432c,SUB_COM_354,TCH_eae970fc,75.22,80.81,72.21,7,76.08,2025-04-26
STU_2503432c,SUB_ENG_658,TCH_dd51d6cb,80.28,66.68,61.67,9,69.54,2025-02-20
STU_2503432c,SUB_BIO_926,TCH_665e9d27,50.48,54.64,88.55,6,64.56,2025-06-05
STU_a9576138,SUB_MAT_850,TCH_11de1b83,62.11,78.19,95.22,9,78.51,2025-09-29
STU_a9576138,SUB_COM_354,TCH_8c340522,58.84,50.77,71.17,9,60.26,2025-01-04
STU_a9576138,SUB_ENG_658,TCH_8c340522,96.57,89.88,86.31,9,90.92,2025-03-11
STU_a9576138,SUB_BIO_926,TCH_f87ca65f,79.34,64.35,82.33,6,75.34,2025-11-08
STU_5de51eb4,SUB_HIS_394,TCH_8c340522,53.75,93.13,76.79,8,74.56,2025-07-06
STU_5de51eb4,SUB_ART_472,TCH_11de1b83,92.15,79.23,61.8,9,77.73,2025-06-05
STU_5de51eb4,SUB_MAT_850,TCH_11de1b83,93.59,64.44,52.42,9,70.15,2025-09-09
STU_2bd93707,SUB_CHE_309,TCH_8c340522,54.6,79.81,97.16,8,77.19,2025-07-31
STU_2bd93707,SUB_PHY_616,TCH_665e9d27,79.64,78.59,84.42,7,80.88,2025-03-19
STU_2bd93707,SUB_MAT_850,TCH_eae970fc,89.28,51.6,62.49,8,67.79,2025-11-04
STU_2bd93707,SUB_ART_472,TCH_f87ca65f,66.52,50.23,67.82,8,61.52,2025-04-12
STU_2bd93707,SUB_BIO_926,TCH_11de1b83,95.24,50.38,90.54,7,78.72,2025-07-03
STU_34350e93,SUB_CHE_309,TCH_fd00b293,55.82,77.93,92.42,8,75.39,2025-11-12
STU_34350e93,SUB_COM_354,TCH_f87ca65f,53.28,95.82,70.6,7,73.23,2025-10-01
STU_34350e93,SUB_PHY_616,TCH_fd00b293,91.66,73.36,78.86,7,81.29,2025-06-04
STU_34350e93,SUB_ENG_658,TCH_dd1d195f,96.31,74.59,57.08,9,75.99,2025-06-07
STU_0a90f19e,SUB_HIS_394,TCH_11de1b83,62.13,77.32,53.0,8,64.15,2025-10-02
STU_0a90f19e,SUB_ART_472,TCH_436d6439,64.19,67.65,54.97,10,62.27,2025-01-01
STU_0a90f19e,SUB_CHE_309,TCH_fd00b293,63.54,60.9,50.92,6,58.45,2025-07-27
STU_0a90f19e,SUB_PHY_616,TCH_eae970fc,56.64,92.81,73.56,8,74.34,2025-04-24
STU_0a90f19e,SUB_COM_354,TCH_dd51d6cb,77.77,75.63,67.46,8,73.62,2025-05-03
STU_bf7417d9,SUB_ART_472,TCH_11de1b83,60.04,57.29,86.58,6,67.97,2025-09-24
STU_bf7417d9,SUB_HIS_394,TCH_e9a5aaeb,97.86,84.26,72.57,8,84.9,2025-09-30
STU_bf7417d9,SUB_BIO_926,TCH_dd1d195f,74.65,72.6,72.87,7,73.37,2025-05-30
STU_bf7417d9,SUB_PHY_616,TCH_8c340522,78.71,72.99,50.38,9,67.36,2025-03-14
STU_efcb4665,SUB_ART_472,TCH_11de1b83,73.25,62.9,54.18,9,63.44,2025-03-15
STU_efcb4665,SUB_MAT_850,TCH_e9a5aaeb,99.66,51.71,95.78,8,82.38,2025-10-01
STU_efcb4665,SUB_CHE_309,TCH_8c340522,95.78,87.19,78.94,8,87.3,2025-04-29
STU_efcb4665,SUB_PHY_616,TCH_665e9d27,85.81,67.77,61.06,9,71.55,2025-02-02
STU_30e219b0,SUB_CHE_309,TCH_e9a5aaeb,64.0,94.07,58.34,9,72.14,2025-09-09
STU_30e219b0,SUB_COM_354,TCH_11de1b83,70.54,99.0,64.49,8,78.01,2025-04-06
STU_30e219b0,SUB_HIS_394,TCH_436d6439,73.63,56.27,78.37,8,69.42,2025-07-29
STU_a7620055,SUB_MAT_850,TCH_e9a5aaeb,93.87,86.97,83.97,7,88.27,2025-08-11
STU_a7620055,SUB_HIS_394,TCH_dd51d6cb,73.83,87.72,63.68,10,75.08,2025-04-05
STU_a7620055,SUB_COM_354,TCH_11de1b83,99.14,67.72,73.29,7,80.05,2025-06-30
STU_36f7df25,SUB_ART_472,TCH_e9a5aaeb,68.99,69.16,77.03,8,71.73,2025-07-27
STU_36f7df25,SUB_ENG_658,TCH_e9a5aaeb,67.31,88.4,71.36,8,75.69,2025-06-04
STU_36f7df25,SUB_BIO_926,TCH_f87ca65f,70.84,60.75,86.97,8,72.85,2025-02-17
STU_36f7df25,SUB_HIS_394,TCH_dd51d6cb,91.37,62.45,86.0,9,79.94,2025-04-29
STU_2bebfe22,SUB_MAT_850,TCH_11de1b83,80.15,96.99,71.57,6,82.9,2025-08-18
STU_2bebfe22,SUB_PHY_616,TCH_fd00b293,99.0,87.84,84.22,8,90.35,2025-05-05
STU_2bebfe22,SUB_CHE_309,TCH_eae970fc,74.35,78.75,93.44,9,82.18,2025-06-27
STU_2bebfe22,SUB_BIO_926,TCH_dd1d195f,96.7,82.43,63.51,7,80.88,2025-10-20
STU_2bebfe22,SUB_ENG_658,TCH_fd00b293,73.37,52.46,82.37,6,69.4,2025-05-23
STU_32772c47,SUB_COM_354,TCH_dd51d6cb,90.97,70.31,97.46,8,86.25,2025-11-02
STU_32772c47,SUB_ENG_658,TCH_e9a5aaeb,54.06,53.66,58.41,9,55.38,2025-08-21
STU_32772c47,SUB_PHY_616,TCH_665e9d27,56.4,51.0,86.11,9,64.5,2025-06-28
STU_32772c47,SUB_CHE_309,TCH_fd00b293,90.75,73.12,58.13,8,74.0,2025-07-21
STU_9adca9d6,SUB_HIS_394,TCH_fd00b293,78.13,94.74,84.83,8,85.9,2025-01-21
STU_9adca9d6,SUB_ENG_658,TCH_f87ca65f,67.6,62.25,77.5,10,69.12,2025-05-31
STU_9adca9d6,SUB_PHY_616,TCH_dd51d6cb,56.44,91.2,78.25,9,75.3,2025-09-28
STU_9adca9d6,SUB_BIO_926,TCH_dd1d195f,61.38,53.08,81.44,8,65.3,2025-10-17
STU_fe68f97c,SUB_ART_472,TCH_fd00b293,92.11,60.13,51.09,9,67.78,2025-10-05
STU_fe68f97c,SUB_ENG_658,TCH_f87ca65f,89.1,95.17,88.13,8,90.8,2025-03-10
